0.511552,0.511542,0.511512,0.511461,0.511386,0.511285,0.511154,0.510989,0.510788,0.510548,0.510264,0.509937,0.509565,0.509148,0.508688,0.508188,0.507653,0.507086,0.506496,0.505889,0.505272,0.504654,0.504044,0.503449,0.502876,0.502333,0.501826,0.501359,0.500937,0.500562,0.500234,0.499955,0.499723,0.499536,0.499391,0.499285,0.499212,0.499169,0.499151,0.499154,0.499171,0.4992,0.499236,0.499276,0.499316,0.499354,0.499389,0.499419,0.499443,0.49946,0.499472,0.499476,0.499476,0.49947,0.49946,0.499447,0.499432,0.499416,0.4994,0.499384,0.499369,0.499356,0.499346,0.499338,0.499333,0.49933,0.499331,0.499334,0.499338,0.499345,0.499353,0.499363,0.499372,0.499382,0.499392,0.499402,0.499411,0.49942,0.499428,0.499435,0.499442,0.49945,0.499457,0.499466,0.499475,0.499487,0.499501,0.499518,0.49954,0.499566,0.499598,0.499636,0.499681,0.499735,0.499799,0.499873,0.499958,0.500055,0.500165,0.500288,0.500425
0.498965,0.499,0.499106,0.499279,0.499513,0.4998,0.500133,0.500499,0.500888,0.501287,0.501684,0.502065,0.502421,0.502738,0.503008,0.503222,0.503375,0.50346,0.503477,0.503423,0.503302,0.503115,0.502869,0.502569,0.502224,0.501841,0.50143,0.501001,0.500562,0.500123,0.499693,0.499278,0.498885,0.49852,0.498188,0.49789,0.49763,0.497406,0.49722,0.497069,0.496952,0.496865,0.496806,0.496769,0.496753,0.496753,0.496765,0.496786,0.496813,0.496843,0.496875,0.496905,0.496933,0.496957,0.496978,0.496994,0.497006,0.497013,0.497017,0.497017,0.497014,0.497008,0.497001,0.496993,0.496984,0.496975,0.496967,0.496959,0.496951,0.496946,0.496941,0.496938,0.496936,0.496936,0.496936,0.496938,0.496942,0.496946,0.496951,0.496957,0.496964,0.496971,0.49698,0.496989,0.497,0.497013,0.497027,0.497043,0.497062,0.497083,0.497109,0.497138,0.497172,0.497212,0.497257,0.49731,0.49737,0.49744,0.497519,0.497609,0.497712
0.504125,0.504153,0.504235,0.50437,0.504554,0.504785,0.505057,0.505363,0.505698,0.506052,0.506419,0.506788,0.507151,0.507497,0.507818,0.508104,0.508346,0.508537,0.508668,0.508735,0.508733,0.508658,0.508511,0.50829,0.507998,0.50764,0.50722,0.506745,0.506224,0.505666,0.50508,0.504476,0.503865,0.503258,0.502663,0.502091,0.501548,0.501042,0.500578,0.500161,0.499794,0.499477,0.499211,0.498995,0.498826,0.498702,0.498617,0.498568,0.49855,0.498557,0.498584,0.498627,0.49868,0.498739,0.4988,0.49886,0.498917,0.498968,0.499011,0.499046,0.499073,0.49909,0.499099,0.4991,0.499094,0.499082,0.499065,0.499045,0.499023,0.498999,0.498976,0.498954,0.498933,0.498915,0.4989,0.498889,0.498882,0.498878,0.498878,0.498881,0.498887,0.498896,0.498907,0.49892,0.498934,0.498949,0.498964,0.498979,0.498993,0.499007,0.49902,0.499033,0.499046,0.499058,0.499072,0.499086,0.499102,0.499121,0.499143,0.49917,0.499201
0.494811,0.494831,0.494892,0.494993,0.495135,0.495318,0.495542,0.495806,0.496111,0.496454,0.496835,0.49725,0.497698,0.498173,0.49867,0.499184,0.499709,0.500236,0.500758,0.501266,0.501753,0.502208,0.502625,0.502994,0.50331,0.503565,0.503755,0.503877,0.503929,0.503909,0.50382,0.503663,0.503444,0.503168,0.502842,0.502473,0.502071,0.501644,0.501201,0.500752,0.500306,0.49987,0.499452,0.499059,0.498695,0.498365,0.498072,0.497817,0.497601,0.497423,0.497282,0.497176,0.497101,0.497053,0.49703,0.497028,0.497041,0.497067,0.497103,0.497143,0.497187,0.49723,0.497272,0.497311,0.497345,0.497374,0.497397,0.497414,0.497426,0.497432,0.497434,0.497431,0.497425,0.497416,0.497406,0.497394,0.497382,0.497369,0.497358,0.497347,0.497337,0.497329,0.497323,0.497319,0.497317,0.497317,0.497319,0.497322,0.497328,0.497335,0.497343,0.497353,0.497364,0.497377,0.49739,0.497405,0.497422,0.49744,0.497461,0.497484,0.497511
0.501853,0.50186,0.501881,0.501918,0.50197,0.502039,0.502127,0.502234,0.502363,0.502514,0.50269,0.50289,0.503117,0.503369,0.503647,0.503949,0.504273,0.504617,0.504976,0.505346,0.505721,0.506095,0.506461,0.506813,0.507141,0.507438,0.507697,0.50791,0.50807,0.50817,0.508207,0.508176,0.508074,0.507902,0.507659,0.507348,0.506972,0.506538,0.506052,0.505522,0.504957,0.504367,0.503761,0.50315,0.502544,0.501953,0.501385,0.500848,0.50035,0.499895,0.499489,0.499133,0.498829,0.498578,0.498377,0.498225,0.498118,0.498052,0.498023,0.498025,0.498053,0.498101,0.498164,0.498238,0.498317,0.498398,0.498477,0.498551,0.498618,0.498675,0.498722,0.498759,0.498784,0.498799,0.498804,0.498799,0.498787,0.498768,0.498744,0.498716,0.498686,0.498654,0.498624,0.498594,0.498568,0.498544,0.498525,0.49851,0.498499,0.498494,0.498493,0.498497,0.498505,0.498516,0.498531,0.498549,0.498568,0.498589,0.498611,0.498634,0.498656
0.494638,0.49464,0.494647,0.49466,0.494679,0.494705,0.49474,0.494785,0.494842,0.494914,0.495001,0.495108,0.495236,0.495387,0.495565,0.49577,0.496005,0.496272,0.49657,0.496902,0.497265,0.497659,0.498082,0.498531,0.499002,0.49949,0.49999,0.500495,0.500998,0.501491,0.501967,0.502418,0.502835,0.50321,0.503538,0.50381,0.504023,0.504171,0.504252,0.504265,0.504209,0.504086,0.503899,0.503653,0.503353,0.503007,0.502622,0.502206,0.501769,0.501319,0.500865,0.500417,0.499981,0.499566,0.499176,0.498818,0.498494,0.498209,0.497963,0.497756,0.497589,0.497459,0.497363,0.4973,0.497264,0.497253,0.497262,0.497287,0.497325,0.497371,0.497422,0.497476,0.497529,0.497581,0.497628,0.49767,0.497706,0.497736,0.497759,0.497776,0.497786,0.497791,0.497791,0.497787,0.497779,0.497769,0.497756,0.497742,0.497728,0.497714,0.4977,0.497687,0.497676,0.497666,0.497659,0.497653,0.49765,0.497649,0.497651,0.497654,0.49766
0.501318,0.501319,0.50132,0.501323,0.501327,0.501333,0.501341,0.501352,0.501367,0.501387,0.501413,0.501445,0.501487,0.501538,0.501601,0.501677,0.501769,0.501877,0.502005,0.502152,0.502322,0.502514,0.50273,0.502969,0.503233,0.503518,0.503825,0.504151,0.504491,0.504844,0.505203,0.505564,0.50592,0.506264,0.506589,0.506889,0.507155,0.507381,0.507559,0.507683,0.507749,0.50775,0.507686,0.507552,0.50735,0.507079,0.506744,0.506348,0.505896,0.505396,0.504855,0.504283,0.503689,0.503082,0.502473,0.501871,0.501286,0.500727,0.5002,0.499713,0.49927,0.498877,0.498535,0.498247,0.498011,0.497827,0.497691,0.497602,0.497554,0.497543,0.497563,0.497609,0.497675,0.497757,0.497849,0.497945,0.498043,0.498137,0.498226,0.498306,0.498376,0.498433,0.498479,0.498512,0.498532,0.498541,0.498539,0.498527,0.498507,0.49848,0.498449,0.498414,0.498377,0.498339,0.498303,0.498268,0.498237,0.498211,0.498189,0.498172,0.498162
0.494957,0.494957,0.494958,0.494958,0.494959,0.49496,0.494962,0.494965,0.49497,0.494975,0.494984,0.494995,0.495009,0.495029,0.495053,0.495085,0.495125,0.495176,0.495237,0.495313,0.495404,0.495513,0.495642,0.495793,0.495968,0.496169,0.496397,0.496654,0.496941,0.497258,0.497604,0.49798,0.498382,0.49881,0.499258,0.499724,0.500203,0.500688,0.501174,0.501654,0.50212,0.502565,0.502981,0.503361,0.503698,0.503986,0.504218,0.50439,0.504498,0.504541,0.504517,0.504427,0.504273,0.504058,0.503788,0.503467,0.503104,0.502705,0.50228,0.501837,0.501384,0.500931,0.500486,0.500056,0.499647,0.499267,0.498918,0.498606,0.498333,0.498098,0.497904,0.497748,0.49763,0.497546,0.497494,0.497469,0.497468,0.497487,0.497522,0.497569,0.497624,0.497684,0.497746,0.497807,0.497866,0.49792,0.497968,0.49801,0.498045,0.498073,0.498094,0.498109,0.498117,0.498119,0.498117,0.49811,0.4981,0.498087,0.498073,0.498057,0.49804
0.501007,0.501007,0.501007,0.501007,0.501007,0.501008,0.501008,0.501008,0.501009,0.50101,0.501012,0.501014,0.501017,0.501022,0.501028,0.501036,0.501046,0.50106,0.501078,0.501101,0.501129,0.501165,0.501209,0.501262,0.501327,0.501404,0.501496,0.501603,0.501728,0.501872,0.502036,0.502221,0.502428,0.502658,0.502909,0.503181,0.503473,0.503782,0.504107,0.504443,0.504786,0.505132,0.505475,0.505808,0.506127,0.506423,0.50669,0.506921,0.507109,0.507249,0.507335,0.507362,0.507325,0.507224,0.507056,0.506821,0.506522,0.506161,0.505742,0.505271,0.504756,0.504203,0.503623,0.503024,0.502416,0.501808,0.501211,0.500633,0.500083,0.499567,0.499093,0.498666,0.498288,0.497963,0.497692,0.497474,0.497308,0.497191,0.497119,0.49709,0.497096,0.497134,0.497198,0.497281,0.497379,0.497487,0.497599,0.497711,0.497819,0.497921,0.498013,0.498093,0.498161,0.498215,0.498255,0.498281,0.498294,0.498295,0.498285,0.498266,0.498238
0.495229,0.495229,0.495229,0.495229,0.495229,0.495229,0.495229,0.495229,0.49523,0.49523,0.49523,0.495231,0.495232,0.495233,0.495234,0.495237,0.49524,0.495245,0.495251,0.495259,0.49527,0.495284,0.495301,0.495324,0.495353,0.495389,0.495433,0.495488,0.495553,0.495632,0.495726,0.495836,0.495966,0.496116,0.496288,0.496485,0.496708,0.496957,0.497235,0.49754,0.497874,0.498235,0.498621,0.499032,0.499463,0.499912,0.500374,0.500843,0.501315,0.501783,0.502239,0.502678,0.503092,0.503474,0.503818,0.504116,0.504364,0.504556,0.504689,0.504759,0.504766,0.504708,0.504588,0.504406,0.504169,0.503879,0.503543,0.503168,0.502763,0.502333,0.50189,0.50144,0.500992,0.500554,0.500132,0.499735,0.499366,0.49903,0.498731,0.498471,0.49825,0.498068,0.497925,0.497819,0.497746,0.497704,0.497689,0.497697,0.497724,0.497767,0.49782,0.497882,0.497947,0.498015,0.498081,0.498144,0.498203,0.498256,0.498302,0.498341,0.498372
0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500765,0.500766,0.500766,0.500767,0.500768,0.500769,0.500771,0.500773,0.500776,0.50078,0.500786,0.500793,0.500803,0.500815,0.500831,0.500851,0.500876,0.500907,0.500945,0.500992,0.501047,0.501113,0.501192,0.501284,0.50139,0.501513,0.501654,0.501812,0.501991,0.502189,0.502408,0.502647,0.502906,0.503183,0.503478,0.503786,0.504107,0.504435,0.504766,0.505096,0.50542,0.50573,0.506021,0.506286,0.506519,0.506713,0.506862,0.506961,0.507004,0.506989,0.50691,0.506767,0.50656,0.506289,0.505955,0.505564,0.505118,0.504626,0.504093,0.503528,0.502939,0.502336,0.501728,0.501125,0.500535,0.499967,0.499429,0.498929,0.498471,0.498061,0.497702,0.497397,0.497145,0.496947,0.4968,0.496703,0.496651,0.49664,0.496665,0.49672,0.496801,0.496901,0.497014,0.497137,0.497263,0.497388,0.497509,0.497621
0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495445,0.495446,0.495446,0.495446,0.495447,0.495447,0.495448,0.49545,0.495452,0.495454,0.495458,0.495463,0.495469,0.495477,0.495487,0.4955,0.495517,0.495537,0.495563,0.495595,0.495634,0.495681,0.495738,0.495807,0.495888,0.495984,0.496097,0.496227,0.496377,0.496549,0.496744,0.496963,0.497207,0.497477,0.497774,0.498097,0.498445,0.498819,0.499215,0.499631,0.500064,0.500511,0.500966,0.501426,0.501883,0.502332,0.502767,0.50318,0.503566,0.503918,0.504228,0.504493,0.504705,0.504862,0.50496,0.504996,0.50497,0.504882,0.504734,0.504528,0.504269,0.503962,0.503614,0.50323,0.502819,0.502389,0.501947,0.501503,0.501064,0.500637,0.500229,0.499846,0.499493,0.499173,0.49889,0.498645,0.498439,0.498271,0.498141,0.498046,0.497983,0.49795,0.497943,0.497958,0.497991,0.498038
0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500572,0.500573,0.500573,0.500573,0.500573,0.500574,0.500574,0.500575,0.500576,0.500578,0.50058,0.500583,0.500587,0.500593,0.5006,0.500609,0.50062,0.500635,0.500653,0.500675,0.500702,0.500735,0.500775,0.500823,0.500879,0.500946,0.501024,0.501115,0.50122,0.50134,0.501476,0.50163,0.501802,0.501993,0.502202,0.502431,0.502678,0.502943,0.503223,0.503517,0.503823,0.504135,0.504452,0.504767,0.505077,0.505376,0.505658,0.505916,0.506146,0.50634,0.506493,0.506599,0.506654,0.506652,0.506592,0.50647,0.506285,0.506037,0.505728,0.50536,0.504938,0.504466,0.50395,0.503399,0.502819,0.502221,0.501613,0.501004,0.500403,0.49982,0.499263,0.498739,0.498255,0.497816,0.497426,0.49709,0.496807,0.496578,0.496403,0.49628,0.496205,0.496174
0.495617,0.495617,0.495617,0.495617,0.495617,0.495617,0.495617,0.495617,0.495617,0.495618,0.495618,0.495618,0.495618,0.495618,0.495618,0.495618,0.495618,0.495618,0.495617,0.495617,0.495617,0.495617,0.495618,0.495618,0.495618,0.495618,0.495619,0.495619,0.49562,0.495621,0.495622,0.495624,0.495626,0.495629,0.495632,0.495636,0.495642,0.495649,0.495658,0.49567,0.495685,0.495703,0.495726,0.495755,0.49579,0.495832,0.495883,0.495944,0.496016,0.4961,0.496199,0.496314,0.496446,0.496597,0.496768,0.496961,0.497177,0.497417,0.497681,0.497971,0.498285,0.498624,0.498987,0.499371,0.499775,0.500197,0.500631,0.501076,0.501525,0.501974,0.502418,0.502849,0.503263,0.503652,0.504011,0.504333,0.504613,0.504845,0.505025,0.505149,0.505216,0.505222,0.505168,0.505055,0.504885,0.504661,0.504387,0.504069,0.503712,0.503325,0.502914,0.502487,0.502052,0.501616,0.501188,0.500774,0.50038,0.500012,0.499675,0.499371,0.499104
0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500418,0.500419,0.500419,0.50042,0.500422,0.500423,0.500426,0.500428,0.500432,0.500436,0.500441,0.500448,0.500456,0.500466,0.500478,0.500493,0.500512,0.500534,0.500562,0.500595,0.500635,0.500683,0.500739,0.500806,0.500883,0.500973,0.501076,0.501194,0.501327,0.501477,0.501644,0.501828,0.50203,0.50225,0.502487,0.50274,0.503008,0.503288,0.503578,0.503875,0.504176,0.504476,0.504771,0.505056,0.505326,0.505574,0.505795,0.505984,0.506135,0.506242,0.506301,0.506307,0.506256,0.506147,0.505977,0.505746,0.505455,0.505105,0.5047,0.504244,0.503743,0.503204,0.502634,0.50204,0.501433,0.500821,0.500213,0.499617,0.499043,0.498499
0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495755,0.495756,0.495756,0.495756,0.495756,0.495756,0.495756,0.495756,0.495756,0.495756,0.495756,0.495755,0.495755,0.495755,0.495755,0.495756,0.495757,0.495759,0.495761,0.495764,0.495767,0.495772,0.495779,0.495787,0.495796,0.495808,0.495823,0.495841,0.495863,0.495889,0.49592,0.495958,0.496003,0.496057,0.49612,0.496193,0.49628,0.49638,0.496495,0.496626,0.496777,0.496946,0.497137,0.49735,0.497586,0.497846,0.49813,0.498439,0.498772,0.499127,0.499505,0.499902,0.500316,0.500744,0.501183,0.501627,0.502073,0.502514,0.502945,0.503362,0.503756,0.504124,0.504458,0.504753,0.505005,0.505208,0.50536,0.505456,0.505495,0.505477,0.5054,0.505267,0.50508,0.504842,0.504558,0.504234,0.503875,0.503489
0.500295,0.500296,0.500296,0.500296,0.500296,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500295,0.500294,0.500294,0.500294,0.500295,0.500295,0.500295,0.500296,0.500296,0.500297,0.500298,0.500298,0.500298,0.500299,0.500299,0.500299,0.500299,0.500299,0.500299,0.500299,0.500299,0.5003,0.500302,0.500304,0.500307,0.500311,0.500317,0.500324,0.500334,0.500345,0.500359,0.500376,0.500397,0.500422,0.500452,0.500487,0.500529,0.500578,0.500636,0.500703,0.50078,0.500869,0.50097,0.501084,0.501213,0.501357,0.501517,0.501692,0.501884,0.502092,0.502316,0.502555,0.502807,0.503071,0.503344,0.503625,0.503909,0.504193,0.504472,0.504742,0.504998,0.505234,0.505445,0.505626,0.50577,0.505873,0.50593,0.505936,0.505889,0.505784,0.50562,0.505398,0.505115,0.504776,0.504381,0.503935
0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495864,0.495865,0.495865,0.495865,0.495865,0.495865,0.495865,0.495865,0.495865,0.495864,0.495864,0.495863,0.495863,0.495862,0.495862,0.495862,0.495862,0.495862,0.495862,0.495863,0.495863,0.495864,0.495866,0.495867,0.495868,0.49587,0.495871,0.495873,0.495875,0.495877,0.495879,0.495882,0.495886,0.49589,0.495896,0.495904,0.495914,0.495927,0.495942,0.495961,0.495985,0.496013,0.496047,0.496087,0.496135,0.496192,0.496258,0.496335,0.496424,0.496527,0.496645,0.496779,0.496931,0.497103,0.497294,0.497508,0.497743,0.498002,0.498283,0.498589,0.498917,0.499268,0.49964,0.500031,0.500439,0.500862,0.501296,0.501737,0.502181,0.502623,0.503059,0.503482,0.503887,0.504268,0.50462,0.504936,0.505213,0.505444,0.505627,0.505758
0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500199,0.500198,0.500198,0.500198,0.500198,0.500198,0.500198,0.500198,0.500198,0.500198,0.500199,0.500199,0.500199,0.5002,0.5002,0.5002,0.500201,0.500201,0.5002,0.5002,0.5002,0.500199,0.500198,0.500198,0.500197,0.500196,0.500196,0.500196,0.500196,0.500196,0.500197,0.500198,0.5002,0.500201,0.500203,0.500205,0.500208,0.500211,0.500215,0.500219,0.500224,0.50023,0.500238,0.500247,0.500259,0.500273,0.50029,0.500311,0.500336,0.500365,0.500401,0.500443,0.500491,0.500548,0.500614,0.500689,0.500775,0.500873,0.500983,0.501107,0.501245,0.501397,0.501565,0.501747,0.501944,0.502156,0.502381,0.502619,0.502867,0.503123,0.503385,0.503649,0.503913,0.504172,0.504421,0.504657,0.504874,0.505067,0.50523,0.50536,0.505451
0.495949,0.495949,0.495949,0.495949,0.495949,0.495949,0.495949,0.495949,0.495949,0.495949,0.495949,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.49595,0.495949,0.495949,0.495949,0.495949,0.495949,0.495949,0.495948,0.495948,0.495948,0.495949,0.495949,0.495949,0.49595,0.49595,0.495951,0.495951,0.495952,0.495952,0.495952,0.495952,0.495952,0.495952,0.495952,0.495952,0.495952,0.495952,0.495952,0.495953,0.495954,0.495955,0.495957,0.49596,0.495963,0.495968,0.495973,0.49598,0.495988,0.495998,0.496011,0.496025,0.496043,0.496064,0.49609,0.496121,0.496157,0.4962,0.496251,0.49631,0.496379,0.49646,0.496552,0.496658,0.496778,0.496915,0.497069,0.497242,0.497435,0.497649,0.497885,0.498144,0.498425,0.49873,0.499058,0.499409,0.499781,0.500172,0.500582,0.501006,0.501443,0.501888,0.502338,0.502788
0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500124,0.500123,0.500123,0.500123,0.500123,0.500123,0.500123,0.500123,0.500123,0.500123,0.500123,0.500124,0.500124,0.500124,0.500125,0.500125,0.500125,0.500126,0.500126,0.500126,0.500127,0.500127,0.500128,0.500129,0.50013,0.500132,0.500134,0.500137,0.50014,0.500145,0.50015,0.500157,0.500165,0.500176,0.500188,0.500203,0.500221,0.500242,0.500267,0.500297,0.500332,0.500373,0.500421,0.500477,0.50054,0.500613,0.500696,0.50079,0.500895,0.501012,0.501142,0.501285,0.501442,0.501612,0.501795,0.501991,0.502199,0.502417,0.502645,0.502879,0.503118
0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496015,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496014,0.496015,0.496015,0.496015,0.496016,0.496016,0.496017,0.496018,0.496019,0.49602,0.496022,0.496024,0.496026,0.49603,0.496034,0.496039,0.496045,0.496052,0.496062,0.496073,0.496087,0.496103,0.496123,0.496147,0.496175,0.496209,0.496248,0.496294,0.496348,0.496411,0.496484,0.496568,0.496664,0.496774,0.496899,0.49704,0.497198,0.497376,0.497573,0.497792,0.498032,0.498295,0.498582,0.498891
0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500068,0.500069,0.500069,0.500069,0.500069,0.50007,0.50007,0.500071,0.500071,0.500072,0.500073,0.500074,0.500075,0.500077,0.50008,0.500083,0.500086,0.500091,0.500097,0.500104,0.500112,0.500122,0.500135,0.50015,0.500167,0.500188,0.500213,0.500242,0.500276,0.500315,0.500361,0.500413,0.500473,0.500541,0.500619,0.500705,0.500802,0.50091,0.501029
0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496061,0.496062,0.496062,0.496062,0.496063,0.496063,0.496064,0.496065,0.496066,0.496068,0.496069,0.496072,0.496074,0.496077,0.496081,0.496086,0.496092,0.496099,0.496108,0.496118,0.496131,0.496147,0.496166,0.496188,0.496215,0.496246,0.496283,0.496326,0.496377,0.496436,0.496503,0.496582,0.496672,0.496774,0.496891
0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.50003,0.500031,0.500031,0.500032,0.500032,0.500033,0.500034,0.500035,0.500036,0.500038,0.50004,0.500042,0.500045,0.500049,0.500053,0.500058,0.500065,0.500073,0.500082,0.500094,0.500107,0.500123,0.500143,0.500165,0.500191,0.500222
0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496091,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496092,0.496093,0.496093,0.496094,0.496094,0.496095,0.496096,0.496098,0.4961,0.496102,0.496105,0.496108,0.496112,0.496117,0.496124,0.496131,0.49614,0.496151,0.496163,0.496179,0.496197,0.496219,0.496245,0.496276
0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500007,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500008,0.500009,0.500009,0.50001,0.500011,0.500012,0.500014,0.500015,0.500017,0.50002,0.500022,0.500026,0.50003
